ID,Horizontal_Distance_To_Fire_Points
2125491142164,1010.338
2126119915498,1072.218
2126533895338,5696.314
2126544890346,1270.614
2127954462840,2227.924
2128636333243,2012.854
2128989914441,1369.654
2129052151176,526.316
2129742877409,811.88
2129992456256,2412.396
2130057831529,2019.474
2134278027037,628.024
2136321750145,923.448
2137038120849,3914.878
2138167059925,4055.102
2138380995246,2371.984
2141598206219,2941.106
2142044414271,3474.918
2142183928721,808.254
2143423516036,2300.474
2144384895321,765.002
2147837911661,1512.562
2148047231228,1774.79
2148119846060,2166.724
2148555095732,1935.438
2148796504772,1218.326
2148812242510,3258.06
2149070464553,1844.054
2151145622515,3932.388
2151870294094,2563.224
2152048647858,3120.838
2152175194522,4612.596
2152333515336,2189.902
2153080595015,3857.324
2154418072123,760.644
2158821578036,3778.902
2158911007507,1267.654
2159255350359,862.09
2160168747785,5629.614
2160194287057,4087.48
2162222977589,975.188
2162342355106,1005.706
2163015823519,1909.442
2163569904832,963.528
2164962245270,1306.018
2166201428116,3183.81
2167290283495,3917.972
2169493364537,1996.022
2170251197304,2274.392
2172892710218,1093.492
2175349787023,4026.12
2176442772015,2070.242
2177569498703,1081.54
2177585505805,1625.8
2178210337068,996.008
2178503790365,1503.834
2180223914723,2244.688
2183157573776,1714.046
2184306385431,3028.294
2184598901746,1536.73
2186081941376,1675.046
2186441217301,3865.268
2186633327498,883.368
2187771908815,3028.01
2189371091102,1225.938
2191510092581,1043.504
2191776730388,1433.806
2191908562078,1881.75
2193266036307,4723.072
2194178817527,1391.278
2194482628932,1018.322
2194837053938,1542.006
2195817323492,2564.432
2196194511601,1930.264
2196364504198,3464.826
2196923334419,1795.028
2197157148209,1456.072
2198823570874,893.976
2201962915113,2179.494
2202426172646,1361.922
2203090029724,4252.762
2205223963219,3907.82
2205490832614,1097.24
2206663460108,1527.518
2206934543110,2351.236
2207016569998,1629.746
2207074122210,1030.27
2207908722357,4798.27
2208726450781,4799.264
2209333214667,735.158
2210564111083,2002.092
2210778295807,3636.18
2211069945784,1505.122
2212072924940,1109.898
2212248329265,523.022
2212505065448,1602.454
2212750308451,1988.708
2213657522735,2217.326
2213711023604,3734.442
2215087510719,748.114
2216646438697,1968.91
2218237899023,1005.022
2219516241151,1013.768
2220927720890,2277.516
2221340588869,1127.542
2223300452920,4072.89
2223887831385,3960.954
2224105896230,1324.89
2225369740703,4007.354
2225642749232,1481.59
2227437149555,1560.326
2227712313350,2130.512
2228690931796,1828.306
2229259613023,981.322
2229599422316,1851.698
2229703975325,2130.458
2231592576767,4241.506
2231780788743,1177.524
2232298544692,2892.738
2235576693693,1108.938
2236222810112,2336.55
2236478873817,3165.056
2238919033712,2206.942
2239233877945,4804.336
2239634789908,2050.268
2239900101427,1415.57
2240448663827,1375.416
2243186084305,2544.948
2243205038500,2408.202
2245334111796,891.7
2245643157300,278.134
2247140789275,488.724
2247406823583,1085.358
2247455323904,870.564
2247690886622,4302.65
2248183016397,1292.544
2248277348557,2207.494
2248570513935,924.622
2250883922908,1622.87
2251489148594,2518.076
2254406354276,1405.376
2255664130091,841.752
2256425570651,1974.836
2257148701452,1928.582
2257427323658,1139.488
2259878085659,1878.908
2260662409025,3391.828
2262757960008,1744.974
2263976474475,1464.1
2266940497364,1635.716
2267584581983,1686.462
2269607035817,1216.348
2270009476191,3405.898
2270235567823,4310.206
2270421658694,2450.716
2270453821349,1053.01
2270824233450,1616.638
2272246829761,4149.7
2272443664530,1519.038
2273418994423,1220.652
2274509704792,5031.334
2274583722866,678.572
2277082474212,3427.09
2278348002149,2584.26
2278857166844,1136.148
2282439319115,4307.488
2283679552201,2754.738
2285178216530,2279.344
2285277515961,3849.23
2285501360190,1033.964
2286810641246,3989.184
2288301864707,408.922
2289545171071,1385.572
2289656870511,1272.49
2290756376551,3531.716
2291817314314,721.49
2292837946554,2550.132
2292868038822,756.784
2293351804467,1731.268
2293682819239,1310.436
2293740905997,1331.542
2294353223775,1955.356
2295142063022,969.298
2297809401871,999.212
2297827599673,1887.556
2298719123846,862.934
2299100894642,3883.042
2299355260643,1375.024
2300631315534,1111.522
2303129379698,2249.354
2303815706418,873.578
2305676455672,1871.9
2306261722964,875.038
2307272993336,955.26
2307346116562,906.51
2307727362304,3792.244
2308000986262,1934.22
2308544118907,1701.438
2310121688970,872.142
2311484969317,3634.79
2315049358615,1354.952
2315944393377,1855.644
2316278029345,1560.836
2316465140051,966.492
2317087869078,5182.456
2318361990242,1831.954
2320464021792,4980.022
2321245692101,2264.524
2322782186702,1927.714
2323171691845,1247.982
2325116664297,906.226
2325601152735,5351.322
2326127510238,1929.72
2327309798123,1175.466
2330824130200,781.654
2330884797559,1107.864
2331154060427,4324.064
2331903953123,1953.958
2332119182987,786.85
2332596266163,1268.88
2333300141370,2946.424
2333776664595,405.84
2334852687613,1823.25
2336483348918,792.804
2336499772578,5070.422
2336712789659,1309.722
2336772735054,793.192
2337831074466,835.786
2338011534015,4023.984
2338616621431,2160.402
2338777468777,2803.952
2339435616523,4847.448
2339606656600,2070.818
2341013735816,4741.328
2341047324789,5518.974
2341887776922,773.456
2342307577129,3888.112
2342739881337,3756.474
2342977409454,1477.158
2343287873379,1415.722
2344085030261,844.452
2346068522695,1382.852
2348009022233,1911.058
2350300886100,779.054
2351298820404,959.762
2351720563039,1799.64
2353133305732,812.156
2355144765635,1369.754
2356637938413,2200.984
2357094200501,332.224
2357435525539,1395.558
2359314078624,3724.566
2360166092270,1266.832
2362151968836,4736.516
2363181872551,3275.756
2364778601837,896.368
2365701618687,1651.444
2365878666627,888.116
2366954134016,1030.97
2367024140289,1807.192
2367561677811,481.498
2368104640545,935.758
2368279657416,4928.246
2368427784988,4902.516
2369751950421,1053.604
2370231207201,1789.714
2371601496898,1452.728
2372534865232,1240.638
2372544241743,1249.6
2372568935758,1068.154
2372870631737,1614.088
2373029343303,5339.784
2373861502968,2144.546
2375108941394,1959.752
2375289449207,1903.126
2375466328684,4227.558
2376161309503,1787.94
2376344065752,244.584
2377616177975,5151.39
2378817752275,5359.55
2379302670524,4319.992
2379975555760,1068.226
2380194751093,2201.574
2381377581186,1939.098
2382392352355,1250.342
2383122868061,1397.59
2383482194053,3792.654
2384032208015,794.512
2384142812812,1141.942
2385432440210,4234.684
2385865333967,1969.466
2385898222993,3715.382
2386018900258,1262.388
2386323631199,1228.686
2386584209014,3842.314
2387252218239,1298.738
2387368228399,912.01
2388474818238,1712.81
2389214090396,994.264
2391045409865,5666.462
2392034126237,757.996
2392068264783,2240.12
2397152730083,1908.406
2399092198466,618.714
2399596023479,1043.002
2399683937597,2636.882
2399786641841,2316.244
2400331763311,1146.904
2401220715657,1215.048
2401394110203,3318.162
2401444938108,996.384
2402362720233,1389.036
2402439033730,1624.258
2403517857897,677.536
2403956476512,1248.518
2404456810042,3235.998
2404577440807,1078.804
2405351770936,742.298
2405392521092,1464.426
2406216841075,2552.742
2406622008574,1199.554
2407498523635,2301.926
2408456824764,1617.202
2408828207058,1112.864
2409104283988,4442.128
2410221405283,2056.082
2410376617975,1941.266
2411078219207,4596.978
2412820444465,4607.842
2414959044097,934.622
2416960411721,1947.532
2419809514041,1022.814
2420429891245,3479.042
2421159932130,1438.198
2422390363349,909.246
2423923209011,5213.096
2424993415593,1594.764
2425382370325,4597.522
2426732513478,1373.498
2427242777039,1075.5
2428089710463,4520.264
2428548526529,3051.794
2428862648433,1842.316
2431585958611,4880.132
2432932909980,676.272
2434773927475,690.968
2434820579800,3502.364
2435320494136,939.296
2436888257300,1443.658
2437259555315,1103.29
2437354782036,756.244
2437356051277,1451.97
2437536072856,3872.666
2437590712200,668.856
2438015953079,1432.77
2438229701558,1466.27
2439578424419,1449.378
2442712998592,1424.486
2443364365190,1379.596
2444257871866,1783.386
2444334517984,2029.848
2445289616555,1568.014
2446210286816,5374.398
2447360361477,305.28
2448131019160,912.092
2449202213753,795.874
2451480062220,863.408
2452494501927,1069.092
2454369535785,627.618
2456227167350,1146.934
2459385774941,1729.542
2459614309050,1988.42
2459998839266,3625.674
2461001596981,1683.092
2462339126277,1572.644
2462818771806,1502.558
2462975537079,1012.764
2463056216265,955.98
2463115680297,2082.294
2468462127631,588.296
2469400709261,3803.76
2470208838473,5614.98
2471663197143,1302.414
2471927276164,2785.8
2472451845963,1676.662
2472534128952,3667.046
2472690755580,522.28
2472775195805,1156.724
2472917619985,1551.5
2473357017942,3321.736
2474602963878,5265.476
2475751255432,1164.926
2476217863925,2011.512
2477792253118,923.036
2477866049388,3682.558
2478695763803,1161.59
2478825341475,935.824
2479734243232,1824.356
2480601428379,1224.208
2481939162461,4221.78
2482754081111,779.976
2482802323026,914.716
2483793005540,1682.956
2484084964553,1766.344
2484163061296,1172.376
2484393745270,1982.128
2487449814142,4679.54
2489480835384,1284.85
2489845818274,788.802
2490106752466,2005.19
2490172615368,1278.362
2494068566048,5688.712
2495530176550,1081.336
2495702490439,3074.64
2495911853254,2929.226
2496247408156,955.688
2496488762772,2602.79
2496708195496,1181.614
2497440327527,1285.41
2498276090920,2091.296
2498450086657,3884.346
2499002761947,736.056
2499921684921,1282.36
2500119412148,1291.536
2500311849612,1722.37
2502061742755,1997.474
2502480564983,1520.214
2502835564798,1085.712
2503965476906,693.684
2504399440174,2186.938
2504737784564,1349.376
2505582247884,3656.332
2506493471825,3958.594
2507368499425,1153.064
2508163301111,1198.186
2508632180186,604.456
2508765395280,1669.094
2509447511554,1578.934
2510886076849,1131.19
2511564404350,4227.256
2511592803538,3700.282
2512920414778,1029.238
2513505348631,1489.608
2514423004852,1973.136
2514787979629,2948.958
2514793711824,676.458
2515388707772,3233.81
2515740684031,1291.936
2517392571219,1209.122
2517657485336,1762.112
2519148052669,863.05
2519721698734,1756.032
2520884389438,641.468
2521878573888,1431.084
2521888009131,1553.106
2522723360189,1164.098
2524714840120,4381.322
2525867356520,1060.85
2526236392521,1399.938
2526479087185,2121.562
2527371723690,3734.752
2527699261331,2011.982
2528258986733,930.5
2529071650566,1942.316
2529419941103,1638.762
2530858410891,1802.912
2531312693010,463.152
2532242430249,3440.356
2532792213262,3192.588
2532920857849,3176.916
2533829817378,1193.064
2534396252159,908.572
2534584329526,1104.206
2535113896137,1330.486
2537023164764,3938.394
2538502786729,1499.442
2539912805956,5284.23
2540501758102,2375.632
2541490661053,1086.324
2544561869679,3952.536
2545732186663,4747.698
2546286122626,1437.414
2547772517384,1617.672
2548624391411,883.76
2548826038053,1731.664
2550416288038,1228.298
2550644299196,848.726
2550701881159,816.968
2551163516160,5091.4
2552256718546,2089.142
2552821202517,2676.168
2553147564365,816.732
2553468360035,3903.73
2553913712877,1813.634
2554218768064,3304.25
2554714189004,1351.664
2555073467123,5388.196
2555509934359,966.278
2555752285727,3569.512
2556276962477,1532.174
2558002686893,2328.09
2558343386520,1971.344
2560170806751,1973.0
2562557554040,4018.034
2562776871515,907.35
2563249858675,1427.164
2563352984957,701.92
2564546118745,851.886
2565032123403,2676.34
2565490527379,1335.788
2566594853203,809.4
2567522068720,1416.664
2568341014547,4862.316
2568741628245,1001.046
2569700835667,728.214
2569781786964,1170.616
2570466155432,3871.118
2571651441897,4167.914
2573448137587,1431.594
2578043212943,2254.082
2578118048323,782.62
2578789620064,1042.562
2581005841617,3598.53
2581236397693,1298.718
2582771887052,1435.892
2582889537863,1976.932
2584781107595,628.27
2585498197909,896.23
2585790152859,1306.832
2586500973795,1347.948
2587394288743,1189.992
2587532832449,3876.88
2588093342491,1244.65
2589337760484,1861.53
2590070813382,3283.376
2590909751809,3726.296
2591237484704,4186.734
2591707930861,1423.178
2593470726016,788.63
2594083650057,1050.2
2594509170435,3326.674
2596020190732,1433.198
2597024738487,5384.446
2598883586318,552.26
2601448356933,5004.194
2602512212353,1968.87
2602886109556,1368.398
2603007295226,772.414
2603303332625,1391.342
2603527847356,3200.614
2605774662416,3948.262
2605855316290,686.034
2608607314162,1069.446
2609288593495,4155.142
2609353786210,1247.102
2611085852149,919.572
2611584758188,386.938
2612405618001,5513.01
2613859249223,4127.736
2614189779640,4188.112
2616370393512,1864.298
2617070460771,1435.082
2617991126701,1882.216
2618385080012,4305.646
2619499919939,5592.844
2620135810152,1157.926
2620662015419,2394.05
2621015144886,2974.798
2621917491316,3657.582
2625393089142,4413.772
2627502955485,1066.506
2628155818851,4043.176
2628544474873,725.14
2628656182932,4268.244
2629280759361,4232.586
2632184482785,1950.81
2633391935422,712.902
2634914499568,882.67
2635380563043,1833.442
2635394603087,2911.492
2636505732078,1455.662
2636762693730,1012.766
2637765528265,3519.02
2638230550644,952.292
2638429255855,1735.662
2638899928563,1372.594
2639065538012,1489.308
2643437843697,1258.754
2643670163439,2402.468
2643730422759,1261.494
2643891032316,803.898
2644255789648,2483.862
2644846653785,1948.002
2646284362502,1574.56
2647164362766,902.672
2650251911594,3493.958
2652051070761,3466.508
2652181669521,1395.464
2652557850652,1886.026
2653420938125,804.908
2653822437615,1893.064
2653945781947,1418.09
2654239390050,1042.708
2654791335346,1556.476
2655911020609,1623.866
2656659018804,1987.988
2657992067344,2698.89
2659073404802,3992.664
2659335240964,1834.934
2659525599650,905.386
2660745395045,4462.154
2661493968031,997.372
2662167095305,5549.67
2663081171014,1241.038
2664758004420,801.698
2664775072976,953.998
2665017699098,718.814
2668311096457,4821.18
2670012937274,1178.682
2670052822325,1286.34
2674249357676,2158.122
2675838497537,996.586
2678117822266,1266.47
2679688517759,1420.61
2680404756932,5493.212
2682441894950,632.94
2685323237081,1481.154
2685739694089,2048.126
2685880023035,835.208
2687001916691,4225.334
2687196945544,4102.716
2687224825701,5307.17
2687294148229,4135.99
2687536379787,2246.37
2687999498629,4051.596
2688335043541,1242.586
2688649428539,5001.564
2689170750052,722.448
2689758184439,2429.648
2690849155313,404.792
2690947781742,984.75
2691754719096,1975.066
2692906997942,4053.224
2694506651972,1017.912
2695085263075,2393.24
2695126132599,458.728
2695538058241,1290.462
2696638815512,1599.676
2698347205844,2021.708
2700781961115,2099.184
2701144964880,3586.628
2703090401433,1142.412
2703344220292,1277.38
2703782774999,1833.566
2710363112477,1320.412
2712124271669,5300.132
2714342793312,3694.928
2714728881404,4265.218
2715179652148,796.904
2715557102050,3945.858
2718588517602,2622.356
2719531741617,2254.95
2722296000561,3971.898
2722344799423,1648.178
2722840438567,1283.016
2723856270103,2256.128
2724943488111,1013.746
2725782272947,1252.962
2726142074959,960.376
2726468455142,1575.6
2727546201743,1020.094
2728169879074,3977.444
2729774097211,1000.9
2731676471150,1547.952
2732098082610,1446.866
2732294804740,817.07
2734020544388,957.192
2734053844646,2318.85
2734312804930,1861.34
2734492743074,798.138
2735499252309,682.13
2736191242636,1372.602
2737296052564,578.112
2737776256246,1054.274
2737908569671,2151.324
2738706175217,879.22
2738716339463,1453.436
2738876308477,1854.222
2739001252993,2630.426
2741686651299,4078.988
2742384940128,1557.444
2742579984753,2682.964
2743249549340,1896.06
2743292786884,1646.386
2743431291552,1331.076
2743513370304,1157.578
2748033055335,1019.458
2748935909125,743.95
2749130319870,976.936
2752034569135,1610.354
2752889836185,5555.808
2754693180256,3728.358
2755139470948,1824.302
2755482838617,1404.552
2757749505294,1040.138
2758689232448,1150.178
2759267336015,2197.224
2759437488766,1230.676
2759939284200,4452.628
2761695448314,739.096
2762075165654,1982.714
2763267055005,787.536
2765683158858,785.236
2766201813372,4096.348
2768444380079,1622.566
2768535895734,3668.304
2768854806787,972.346
2771893418866,3435.926
2771914481657,1854.614
2772643415807,808.598
2772773380556,3443.114
2772999206418,348.164
2773066479506,1514.12
2774641042610,651.23
2775359373126,2852.552
2776286529365,1177.97
2777422087664,3812.84
2777877538094,2572.302
2778339968152,1807.412
2779169773930,1692.874
2781903965006,1501.032
2782629853400,4573.968
2783506106046,2034.94
2783746719679,1100.162
2784260805428,1266.342
2785366463666,1835.232
2785419114316,1240.676
2785922336410,3779.368
2787489393134,794.398
2788002057298,1577.214
2788515956378,1549.806
2788752650756,2853.176
2790707214180,2205.168
2792142126653,1394.104
2792292939240,2462.522
2793817904736,1147.068
2796204771522,1182.352
2796499755788,1035.968
2797360829195,3948.306
2799448333624,5032.61
2800489581742,3900.162
2801662865277,1115.432
2802027635627,683.678
2803234092838,1786.072
2803678784283,1003.472
2804196353548,1302.882
2805890359324,1808.386
2806365507691,4754.884
2806586730632,1129.866
2807333082943,886.01
2807823545286,718.48
2809153777030,2607.098
2810158962512,5384.158
2812453470099,2378.276
2814188027920,1069.046
2815300515875,1159.572
2815391494585,2795.874
2815406389745,3850.886
2815547819200,5373.004
2816410242545,921.344
2816916005835,3893.234
2817562565070,933.264
2819203344402,5021.414
2819213682549,1519.604
2820349239200,1734.456
2820698816800,1179.634
2821162204796,4538.826
2821521220337,1806.362
2821801999250,5319.832
2822486087645,1606.122
2822832777008,3515.406
2823521258693,2556.874
2824690450130,3770.822
2826964109799,1003.902
2827546802473,865.034
2828260492360,1816.06
2829135096270,2019.304
2829604670567,1788.158
2833638274905,2225.058
2834201382201,2615.988
2834420536942,1495.264
2834566809764,673.53
2835818481806,2003.756
2837151290220,2043.476
2837488538224,835.126
2838263564193,747.378
2838309378593,1560.606
2839439793676,1376.978
2839472794234,1196.16
2840208274968,1061.606
2842236065952,814.016
2842488180076,2557.768
2842749247623,5225.26
2844096613069,3217.364
2846964784765,1211.448
2849091917617,745.456
2849505297502,4259.03
2850404718180,1982.516
2850926538402,1965.894
2852626573707,1364.592
2857311726826,4118.032
2859758863508,816.744
2860148814024,1525.122
2860821890031,1692.35
2861296261937,991.586
2862498572821,1877.076
2864475221920,1618.564
2864962049358,1944.478
2866432726769,1732.74
2867139301150,2775.796
2868613291455,2626.734
2869246217201,1344.33
2871324680951,1420.906
2872401137948,863.966
2874665121442,1786.848
2875023931833,1257.034
2875782890327,995.242
2877369225652,3058.54
2877906564121,1891.77
2880381557281,4253.224
2881605078100,1808.746
2881836467414,3781.982
2883081302359,880.39
2883174754607,1867.782
2883186356714,768.164
2884240735537,1090.26
2884433762135,1257.988
2884956238469,1945.974
2886073919023,4991.934
2888393340037,944.632
2890125115356,5259.396
2890868511255,1152.024
2891397429967,4300.578
2893242433105,1012.726
2894306958961,1339.26
2894684277104,4373.528
2894858655844,602.684
2894868949018,417.192
2895150376970,2058.67
2896436799025,948.656
2896923663228,963.69
2897340931976,660.428
2898392777796,1888.6
2899540096707,1393.642
2899543428994,1974.056
2900304497620,1820.722
2900486500880,995.882
2900944871576,690.866
2902564186009,4967.896
2904935655770,4177.876
2908278991731,1521.414
2911770589399,1880.488
2913454559186,806.418
2914197909627,1839.434
2916531661741,4007.122
2917355004974,1440.51
2918052296730,1523.756
2918915510751,5478.63
2919902796356,4107.64
2920489516756,1127.014
2921357863019,1235.084
2922850009737,628.808
2926364420088,2111.498
2927919992685,796.734
2930320861778,1300.972
2930560810727,4095.232
2930829816026,1656.98
2930961082617,1334.86
2933033055632,4306.476
2933169032927,5290.46
2933605192734,5352.478
2934967412584,1937.878
2935588390817,3158.266
2936499325776,832.718
2936645693667,5305.866
2937285599524,5585.454
2938695957775,1586.578
2939491949728,1377.036
2940762907293,1314.026
2941610350896,5333.13
2943254741672,4112.596
2944270842008,4018.82
2944951215909,916.476
2945175579877,1380.08
2945595612192,3445.392
2947650633104,4200.656
2948217633711,2130.216
2948914567951,1718.828
2948971484390,778.162
2949375988903,726.686
2950651961343,677.322
2951619904860,3951.274
2951674820464,941.992
2951698781055,843.286
2951708859965,1086.376
2951955436407,1378.356
2952771803992,1625.864
2954824891321,2410.52
2955236431143,1894.832
2957051908060,3012.278
2957849764236,1065.642
2958300213836,3588.102
2958469666153,846.03
2960540853734,1971.87
2960865420574,1297.116
2960905818347,1106.134
2961033341844,4101.464
2961130591227,4015.914
2962870031653,3094.854
2963351747605,2169.69
2963367260822,1814.586
2963395347588,5436.826
2964740318376,3902.178
2966349377068,845.038
2966554532399,1669.562
2966831702033,516.6
2967607421660,3030.722
2967856554300,4929.026
2968252960238,2384.562
2968741851665,1871.634
2968826621756,3811.12
2969572221917,4497.744
2972734491622,714.396
2975400973279,1341.912
2977123347702,2099.136
2978328777929,3502.944
2979066487132,1571.0
2980284007866,1631.964
2980416888318,1877.888
2980899544367,1468.962
2981037841218,987.018
2983729788153,4657.008
2983849091256,2226.652
2986311631165,1160.15
2986521300363,1446.6
2986930378403,867.874
2987204001447,1190.48
2987888151070,1638.828
2991107252400,1463.234
2992545104634,2574.814
2992910684396,1078.13
2993111954769,2481.102
2993240031287,4562.57
2994820447023,1650.824
2995505489284,4876.474
2995621931902,4643.448
2996003266353,3833.148
2996059844482,1259.666
2996852191028,2930.748
2997786198527,1288.688
2998342088818,519.888
2999299529652,3181.514
3000070402442,4390.586
3001295670463,1532.584
3001520244629,1467.012
3002335739515,1986.158
3002546451046,1504.756
3002583415797,2878.888
3002617756407,5471.928
3003158713287,1128.704
3003374114509,1219.386
3004402930580,2614.438
3004597892984,890.908
3005061395307,1729.926
3006275766006,1225.216
3006623641535,1110.696
3010054167922,2084.394
3010553270796,1297.012
3010988872985,1117.252
3011373162223,903.086
3012681038750,3722.274
3013277833360,1378.374
3013328665698,957.018
3013446984220,3718.138
3013529822401,4843.418
3015955405548,3153.68
3019367827455,1242.584
3019913406738,1748.484
3020284389674,992.51
3022623992125,3862.222
3023479896117,3753.082
3023692312012,2076.594
3026163492336,919.262
3027857241971,2358.218
3028701670602,747.804
3028794352898,1862.098
3028832019103,1093.318
3031202779620,686.414
3032417684501,5015.566
3032719915358,2109.942
3034643023208,1225.756
3036949905653,1949.344
3037454506700,281.828
3037595762553,5227.072
3040254788092,4516.726
3040916264490,1761.362
3041259637101,447.008
3041813879213,1972.708
3043170506924,1258.812
3044647390077,1309.112
3045492559770,1732.022
3047759536906,933.49
3047918178077,1909.16
3050081136461,970.52
3050453127875,872.158
3050508528640,2927.708
3050736999885,1861.786
3051247334516,3699.542
3052091779980,1288.09
3054954273512,1093.564
3055778223806,4623.764
3055794385878,5086.736
3055999265654,4658.712
3056834299407,770.624
3057309271218,5534.04
3057666431065,801.82
3058695575638,2052.42
3058941169307,1992.23
3058955061598,4933.514
3059020625509,866.03
3059407739911,1739.062
3060474475831,1319.206
3061574219097,1985.622
3062500635967,981.112
3063524901847,1576.804
3065065003424,5026.006
3065154109778,1849.322
3067769687627,4137.172
3068291429327,3665.054
3068957241867,767.224
3069263315716,3354.438
3070932260091,4507.024
3070998169642,3040.632
3071270557782,1819.142
3071695063219,1264.368
3074857744568,2282.568
3076032576872,800.46
3076769517964,494.676
3077252859233,864.032
3077334286605,1247.248
3077355144847,1001.808
3077718957374,1361.3
3080250941527,801.4
3081102006647,3642.884
3081538549732,3242.034
3082095072664,1171.382
3083665915121,715.512
3086025030625,875.584
3086216379052,3849.064
3086788059093,2036.356
3088573892502,5120.836
3096513672428,1603.412
3096697037020,263.978
3097112038332,1480.416
3097121833911,1764.79
3098725856726,712.608
3098809593219,1420.924
3099113885861,696.902
3099627527684,1305.138
3101560423647,1105.862
3102325470357,4184.346
3103998920026,2448.76
3104922101207,4632.01
3108845335244,1630.854
3108995629163,1076.44
3109984815376,285.496
3110528262808,4260.452
3110812039000,2501.32
3111925965484,2122.238
3114630309123,4475.704
3114634418326,447.024
3115461304349,1935.528
3115597088540,3001.036
3115751305254,1134.338
3117399158537,963.15
3118334235894,738.142
3118334254215,1245.994
3118664627192,3873.61
3118745298570,5523.064
3119648020954,1773.998
3120395087305,1064.954
3120737140460,759.226
3121390717761,4529.54
3122050441682,1487.346
3122280391399,1545.82
3122768300189,1110.826
3123247185495,1501.076
3123487833057,1654.76
3124474683693,1284.318
3125612368748,2078.638
3127556972807,1609.32
3127851632000,1463.428
3128562046162,3457.3
3128888334929,973.678
3130646928257,1590.124
3132272431323,5589.408
3133431748368,683.076
3133821332900,376.742
3134811519318,559.456
3135208415930,2222.636
3136020466452,1816.452
3136088219144,922.118
3136625955757,1282.286
3136848713912,1821.206
3137058901700,1063.106
3137276540163,2377.358
3138728253846,1835.688
3138816759441,1695.272
3139918704292,2913.898
3140899853909,2157.944
3142911900660,1137.146
3146446345514,1239.812
3146691136981,1422.044
3148520476633,1346.86
3148879232959,1155.252
3149866914902,2560.966
3150896892870,1109.916
3151848993775,1896.356
3152076155737,1086.394
3152202672053,1738.414
3153406185011,1946.434
3155000073961,1140.444
3155603392087,4707.212
3156504435392,1176.184
3157774262428,2250.506
3159084852214,619.0
3159348211290,3883.602
3160026645153,1289.902
3161059137011,1906.334
3161190165188,1954.448
3163115518659,2518.658
3168993118335,1752.486
3169323379198,3797.156
3169528210760,1508.636
3170457194472,799.256
3172405073563,1418.978
3173579525599,221.14
3174059282728,1362.718
3175076499083,2725.706
3176264243341,593.676
3176616939595,4595.27
3177937063990,907.074
3179182198632,1465.674
3180600073974,1518.622
3181464759905,2671.348
3181908534167,3111.584
3182343613912,917.042
3184875054225,1183.482
3186024685342,929.218
3186106699120,2878.392
3187266694819,1745.862
3188791497319,715.598
3189224487891,2100.544
3189699212974,1071.726
3189925476927,3060.72
3190402167931,3875.35
3190607001726,3330.882
3191279351768,1352.574
3191348209723,1381.426
3194270326636,1740.952
3194616170664,1530.546
3195053734358,2379.278
3195065019863,2783.48
3195543790192,1345.092
3195998561606,772.27
3197119967878,1624.438
3198723316212,692.804
3199041238651,697.254
3201114824309,1396.768
3201690237043,1242.184
3203079011244,4468.3
3206152330973,1048.668
3208152653915,3674.642
3208910412617,1318.444
3209256301733,1441.724
3209677760409,5293.602
3211034774608,5580.178
3212622653268,951.386
3213963017375,3520.224
3214165010508,1362.49
3215515923752,4149.78
3216180896334,1616.892
3216549956518,3357.664
3216551859661,1860.138
3216968024393,3883.438
3217321378320,1960.522
3217481774413,1407.128
3217552935194,2549.858
3218161854593,3975.106
3218623463912,4961.85
3219809591535,2348.274
3220499232172,1095.582
3220526545312,1325.54
3221366995480,3769.918
3221378659356,1490.15
3222657477906,749.576
3223413165792,4691.928
3226153133656,3337.51
3226172692837,4708.608
3226271010341,1069.056
3228270281012,696.27
3228477436734,1839.288
3229057078993,1952.546
3230334820457,1859.456
3232418142271,4212.566
3234796108399,951.076
3237177807249,1556.736
3238635837730,1675.712
3241641884780,789.934
3241986564613,925.248
3242858291750,944.07
3243126227242,1890.13
3243627563160,4954.99
3245275473457,1516.816
3246207107853,1637.218
3248193050540,1862.1
3250769968272,524.778
3252465654855,2750.9
3253467186061,1355.022
3253909384390,1536.424
3253975496577,1099.068
3254125132529,5434.76
3256476998311,1316.986
3257208714926,3702.722
3258522950038,882.908
3259381186286,1589.818
3259425239114,4303.02
3261211004875,1159.468
3261990440697,1862.944
3263659374312,4359.642
3264927196834,3685.138
3265437657501,1491.664
3266519898003,5343.178
3266527402360,663.286
3267570572406,1831.236
3270507823182,2256.82
3270680980146,985.034
3271134932070,4426.284
3272593806421,4186.344
3273045877884,849.928
3273815979275,5476.728
3273907262407,1848.482
3274975355534,2079.464
3275355908470,934.972
3276388010789,5486.476
3276764897553,2868.726
3276998242785,3891.864
3277134839661,1547.27
3277261822789,1937.036
3278612013221,1946.954
3278934779348,1275.318
3284465498160,1439.942
3284907027088,678.844
3287786426669,1121.228
3288212319920,4282.256
3288366722010,1852.412
3289163171780,1623.252
3290216528864,3657.596
3290411162641,945.588
3290810250321,1409.892
3291434292773,1255.924
3292176181240,838.706
3292291919315,666.91
3294094210491,885.796
3296921791333,4509.224
3297609243090,1474.136
3298040280132,2892.344
3298433895714,1483.352
3298615689612,2941.394
3299577313584,1513.866
3299722239103,3955.722
3299783999268,1336.768
3300960963078,1625.264
3301085421238,4270.06
3302228847878,1864.246
3302573536502,2290.294
3303427291943,2444.838
3303585301614,830.802
3304550970675,1805.0
3305588532972,1383.13
3305952557037,1005.494
3306550177351,1275.722
3309687838133,783.392
3309915222208,2400.06
